marka,model,year,price,currency,photo_link,ad_link
Audi,A7,2012,19700,EUR,https://prod.pictures.autoscout24.net/listing-images/81447840-d365-4b96-9f73-018376800e79_d39e58ac-78b0-4396-844e-b6b9c60383ec.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a7-spb-3-0-tdi-245-cv-quattro-s-tronic-diesel-grey-aa05703b-06ba-46c6-941b-66033a82ca5d
Audi,A4,2013,8500,EUR,https://prod.pictures.autoscout24.net/listing-images/e021ef8e-9bbd-4f34-bf38-6b3078b9e793_3f97963d-800c-4813-876b-bc47d5fc6592.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-avant-2-0-tdi-150-cv-multitronic-busi-diesel-black-b7492578-8ce5-4ca9-8e74-bbb9530489ab
Audi,A6,2016,18500,EUR,https://prod.pictures.autoscout24.net/listing-images/0e16e67f-e422-432e-8b32-9948cb49042f_6076e1de-4943-46b3-9bc7-1b321a356029.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-avant-1-8-tfsi-ultra-ex-bpm-s-line-automaat-s-tr-gasoline-black-81447840-d365-4b96-9f73-018376800e79
Audi,A7,2012,19700,EUR,https://prod.pictures.autoscout24.net/listing-images/b1267ef2-6fe9-4331-a11a-0df457fc2eaa_795d672a-be0b-40df-acd5-2863813a3bf0.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a7-spb-3-0-tdi-245-cv-quattro-s-tronic-diesel-grey-e021ef8e-9bbd-4f34-bf38-6b3078b9e793
Audi,RS6,2016,52900,EUR,https://prod.pictures.autoscout24.net/listing-images/8879c8b1-bd41-4f0a-a7bd-8082c4c8f721_a52a3369-8733-4da3-b9b4-a137fcdc4973.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-rs6-rs-6-avant-4-0-tfsi-quattro-tiptronic-80-000-km-gasoline-grey-0e16e67f-e422-432e-8b32-9948cb49042f
Audi,A6,2016,21999,EUR,https://prod.pictures.autoscout24.net/listing-images/8eced4ae-d116-44d4-9366-115b5a414c6d_df759a1c-ec67-4d3c-97c0-2d99d52817ff.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-avant-1-8-tfsi-ultra-s-line-automaat-s-tronic-xe-gasoline-black-b1267ef2-6fe9-4331-a11a-0df457fc2eaa
Audi,S4,2014,23950,EUR,https://prod.pictures.autoscout24.net/listing-images/369b5ac4-eadd-d019-e053-0100007f0567_61a2ba7a-e937-4ba7-94bf-0d6d0738fd08.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-s4-v6-3-0-tfsi-333-quattro-s-tronic-annee-2014-95000k-gasoline-grey-8879c8b1-bd41-4f0a-a7bd-8082c4c8f721
Audi,Q7,2015,33490,EUR,https://prod.pictures.autoscout24.net/listing-images/68c58e77-fedb-4ac4-a3c3-a828f9c725cb_60e72b41-6f1e-4d94-be36-53ae8ab887e6.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q7-3-0-tdi-aut-quattro-navi-standh-s-line-ext-diesel-black-8eced4ae-d116-44d4-9366-115b5a414c6d
Audi,Q2,2018,23250,EUR,https://prod.pictures.autoscout24.net/listing-images/f6ae4390-0938-4603-8ab0-a96254a47799_3d82beff-7cbe-40b2-8740-867f911386da.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q2-tdi-116-gps-diesel-black-9119520e-2a86-444e-ab18-4bebb2e6551f
Audi,A5,2017,27750,EUR,https://prod.pictures.autoscout24.net/listing-images/2f345e89-c39c-48f3-bd14-a107fa762cb4_5cf7cb8d-fe32-4ed7-9767-ffe37b00b94c.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a5-sportback-tdi-218-s-tronic-7-diesel-black-6bc0d74d-0d83-4ac6-a395-f96808c33c02
Audi,Q3,2015,20250,EUR,https://prod.pictures.autoscout24.net/listing-images/6f926d98-6e27-44de-865c-a06a51694d7d_f9bb4bb6-a230-4ab8-bad7-e58e75df2fd2.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q3-ambiente-tdi-150-quattro-diesel-black-aabdf5e2-6c04-4971-b46f-dc6b7dbf6033
Audi,A6,2020,69150,EUR,https://prod.pictures.autoscout24.net/listing-images/679e427b-7863-481e-a320-abcb9b39c597_ef99b87b-8b12-4a82-a611-b5d33395c2b6.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-avant-competition-55-tfsie-367-ch-s-tronic-7-quatt-electric-gasoline-black-16f829ca-039b-402a-b039-151123846d9e
Audi,A3,2018,26250,EUR,https://prod.pictures.autoscout24.net/listing-images/108d5ac4-1f97-da16-e053-0100007ff933_71cefc63-681c-491c-90f7-797bc1b0501b.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a3-berline-ambition-tfsi-116-pack-s-line-gasoline-black-eda17aec-b1bb-466d-b738-e675316cb54f
Audi,SQ8,2021,98250,EUR,https://prod.pictures.autoscout24.net/listing-images/95c4e855-5422-4e86-8ea4-86da7d997f74_331b2473-8f29-4822-afc9-54d3fc28b490.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-sq8-tfsi-507-quattro-tiptronic-8-pack-assistance-vil-gasoline-white-d4fc2e1b-572d-41bf-a3ee-cfc8793e6131
Audi,Q3,2014,21150,EUR,https://prod.pictures.autoscout24.net/listing-images/80dafbe4-b08d-48e4-afbf-777ab0a6fd9a_cfd56b84-c682-4ad4-be7f-e05907e96fa6.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q3-2-0-tdi-140-ch-quattro-s-line-s-tronic-7-diesel-grey-da290446-ca33-4131-a113-d008cf2ca58a
Audi,Q3,2021,50150,EUR,https://prod.pictures.autoscout24.net/listing-images/9c5fe007-c9cb-4451-a208-d7098b8ce186_3bdb1dab-8464-4c32-90da-3c988a5e7fb6.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q3-sportback-s-line-surequipe-tdi-150-s-tronic-7-diesel-grey-0fd94975-83c4-48ab-8071-0c322a7450cb
Audi,Q3,2021,47640,EUR,https://prod.pictures.autoscout24.net/listing-images/a4a1338d-1271-41a5-aa75-a5d5e5c90c5b_b3df5cbc-5a8e-4e46-a685-ccc33c3bf099.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q3-40-s-line-tfsi-190-ch-s-tronic-7-quattro-toit-pa-gasoline-grey-5434959c-7dbf-4a90-b150-817bf754689d
Audi,A5,2021,43460,EUR,https://prod.pictures.autoscout24.net/listing-images/680f7b2e-6bc6-4d4a-b860-1fd8d3a3f845_457864b6-f471-4481-a8c9-43c78a7d6e67.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a5-sportback-design-40-tfsi-204-s-tronic-7-gps-gasoline-black-d2399e06-e9ee-4d5a-8c15-1535e3ffa39c
Audi,Q3, 2021,47800,EUR,https://prod.pictures.autoscout24.net/listing-images/3dde4df2-3aee-427e-afad-00884b6022cb_e20c7f90-4124-4000-89dd-7b53573b14a6.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q3-sportback-s-line-surequipe-tfsi-150-s-tronic-7-electric-gasoline-grey-693b0006-d3f7-4ee6-bfc4-6f94f9a99679
Audi,A5,2017,27750,EUR,https://prod.pictures.autoscout24.net/listing-images/326e47fa-9f4c-4853-8bbd-705f7a674915_78687635-c554-4cb0-bbee-abb2b258752b.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a5-sportback-2-0-tdi-190-s-tronic-7-options-diesel-black-72505f7a-0f23-4ef6-8679-df61eda010e3
Audi,A6,2001,2999,EUR,https://prod.pictures.autoscout24.net/listing-images/0186e959-2d9e-4723-9f76-dc1cd6fb43dc_23fd81b7-5e82-4b2f-956b-cd8f94fc65a1.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-1-8-t-tuev-03-2022-klimaaautomatik-90-tkm-gasoline-blue-0186e959-2d9e-4723-9f76-dc1cd6fb43dc
Audi,A4,2014,10500,EUR,https://prod.pictures.autoscout24.net/listing-images/e9625ac4-a661-a004-e053-0100007f27be_0e3d025b-2521-4123-9841-a7dd17a4ba56.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-diesel-black-e9625ac4-a661-a004-e053-0100007f27be
Audi,A6,2019,38999,EUR,https://prod.pictures.autoscout24.net/listing-images/27cd6be1-514b-4499-9c2c-e969a1e30dae_e03fb5c4-567f-4a1e-82fc-371b408841cf.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-avant-40-tdi-quattro-s-tronic-sport-diesel-white-27cd6be1-514b-4499-9c2c-e969a1e30dae
Audi,A5,2012,19999,EUR,https://prod.pictures.autoscout24.net/listing-images/e15f50b2-73cc-40e3-844f-27d233aea4eb_9a3b7f83-8e9b-41ed-94ba-6491659b90a6.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a5-3-0-tdi-quattro-s-tronic-led-sportsitze-diesel-white-e15f50b2-73cc-40e3-844f-27d233aea4eb
Audi,A1,2012,8750,EUR,https://prod.pictures.autoscout24.net/listing-images/727e232e-4d79-41d4-a209-96c9f658744d_11b7d25d-1473-4bc0-b42b-69d2cc872fb9.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a1-1-6-tdi-ambition-s-linegarantie-12-mois-diesel-black-727e232e-4d79-41d4-a209-96c9f658744d
Audi,A3,2010,8000,EUR,https://prod.pictures.autoscout24.net/listing-images/787484e9-6134-4571-bb43-066a7b7452d2_47185100-26e1-4e8e-9962-ba7b55842a86.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a3-1-6-sportback-ambition-gasoline-grey-787484e9-6134-4571-bb43-066a7b7452d2
Audi,A4,2021,35048,EUR,https://prod.pictures.autoscout24.net/listing-images/058423bf-4e6d-4056-b814-1725d4df3ad1_60520718-3e32-480f-9bf7-4121a4abf1c8.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-2-0-35-tfsi-advanced-gasoline-blue-058423bf-4e6d-4056-b814-1725d4df3ad1
Audi,A4,2020,34014,EUR,https://prod.pictures.autoscout24.net/listing-images/0f0bd119-9e5a-40f3-8c00-7dea048d03bf_81aba891-a66f-4d35-9a87-73e4766cf4bb.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-35-tfsi-advanced-s-tronic-electric-gasoline-white-0f0bd119-9e5a-40f3-8c00-7dea048d03bf
Audi,A3,2010,6900,EUR,https://prod.pictures.autoscout24.net/listing-images/11978024-9b3c-4f8b-8af9-2daae0951479_321be042-4289-434a-82d6-4f062ca62174.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a3-1-9-tdi-ambition-garantie-12-mois-diesel-black-11978024-9b3c-4f8b-8af9-2daae0951479
Audi,A4,2001,2900,EUR,https://prod.pictures.autoscout24.net/listing-images/bfc29137-1112-4ee1-aaed-a11bcb2f2349_e1e7bf6d-71a3-46b8-987b-b1dfc153fc4a.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-1-9-tdi-advance-garantie-12-mois-diesel-red-bfc29137-1112-4ee1-aaed-a11bcb2f2349
Audi,A4,2017,20900,EUR,https://prod.pictures.autoscout24.net/listing-images/59b875b8-4cad-4d00-bd0d-4ee9fb4251dd_d2238e92-9888-4711-8fcb-0fe8cefd7d70.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-2-0-tdi-ultra-business-s-tronic-diesel-grey-59b875b8-4cad-4d00-bd0d-4ee9fb4251dd
Audi,S3,2007,8900,EUR,https://prod.pictures.autoscout24.net/listing-images/b5a65b45-eae9-4553-923f-6496fba3759d_78f4da65-9037-44b0-88d9-a47d968282bf.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-s3-2-0-tfsi-quattro-gasoline-grey-b5a65b45-eae9-4553-923f-6496fba3759d
Audi,Q3,2015,22500,EUR,https://prod.pictures.autoscout24.net/listing-images/82334c24-2e09-458d-acb8-37966649904c_0d3175e1-bd79-443a-84de-693a9643be1a.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q3-2-0-tdi-quattro-s-tronic-sport-diesel-grey-82334c24-2e09-458d-acb8-37966649904c
Audi,S4,2001,10000,EUR,https://prod.pictures.autoscout24.net/listing-images/2f4c5ac4-692f-5a7c-e053-0100007ff706_0e88d7bf-29a5-4ba7-9164-3896885a848a.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-s4-gasoline-red-2f4c5ac4-692f-5a7c-e053-0100007ff706
Audi,A4,2008,9000,EUR,https://prod.pictures.autoscout24.net/listing-images/48d7cf28-ad80-4b55-9bff-b080211671ba_9a5f868a-cfee-4396-bf9b-49e49652385b.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-avant-1-8-tfsi-s-line-sportpaket-plus-gasoline-grey-48d7cf28-ad80-4b55-9bff-b080211671ba
Audi,Q5,2017,31500,EUR,https://prod.pictures.autoscout24.net/listing-images/70aab124-1404-4730-adea-5dba527d8cbf_f3aa94f8-ed8b-4151-94f8-45c50739e2c9.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q5-2-0-tdi-quattro-s-tronic-sport-diesel-grey-70aab124-1404-4730-adea-5dba527d8cbf
Audi,Q3,2019,29000,EUR,https://prod.pictures.autoscout24.net/listing-images/d3ad2525-8d0e-4b22-bd1f-c8cb309532b3_c1490289-9f0c-4c97-8be6-d6473852e249.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q3-40-tfsi-quattro-s-tronic-gasoline-black-d3ad2525-8d0e-4b22-bd1f-c8cb309532b3
Audi,A6,2014,11700,EUR,https://prod.pictures.autoscout24.net/listing-images/7b57aec5-ae0c-49fc-b124-3297bede1129_36bf771e-11a1-4ee1-a42b-1a9915f567ae.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-2-0-tfsi-gasoline-black-7b57aec5-ae0c-49fc-b124-3297bede1129
Audi,Q7,2015,26000,EUR,https://prod.pictures.autoscout24.net/listing-images/7a7024d2-f4b2-42a4-93aa-6e6102222f3c_b47bfcf3-c5db-4436-a558-f465df930fe8.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q7-3-0-tdi-quattro-tiptronic-diesel-grey-7a7024d2-f4b2-42a4-93aa-6e6102222f3c
Audi,A4,2015,19990,EUR,https://prod.pictures.autoscout24.net/listing-images/297110cb-b867-4eee-a8f0-84b88c3f829b_d5d917a2-b680-47e8-8402-211398676aa0.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-avant-2-0-tfsi-180-hk-e85-quattro-sport-gasoline-silver-297110cb-b867-4eee-a8f0-84b88c3f829b
Audi,A5,2018,30500,EUR,https://prod.pictures.autoscout24.net/listing-images/e8f452ae-1c22-43de-b9d0-94975c442d2d_1a47a564-4c64-4885-801e-dfb3fbd7c254.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a5-ii-2017-coupe-coupe-40-2-0-tdi-business-sport-190-diesel-black-e8f452ae-1c22-43de-b9d0-94975c442d2d
Audi,A4,2014,11200,EUR,https://prod.pictures.autoscout24.net/listing-images/13086560-1f15-4da4-a5d4-e6b81febea22_6f9fdfba-d34a-4489-9e8d-6b8628dd0e4b.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-2-0-tdi-dpf-ambiente-diesel-black-13086560-1f15-4da4-a5d4-e6b81febea22
Audi,Q7,2018,37830,EUR,https://prod.pictures.autoscout24.net/listing-images/664f2824-adcf-470b-b35b-fd9cfa0fca4b_de84fa26-a236-46b0-aeba-f40ed78bddb3.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-allroad-quattro-3-0-tdi-tiptronic-dpf-diesel-blue-664f2824-adcf-470b-b35b-fd9cfa0fca4b
Audi,A1,2018,19830,EUR,https://prod.pictures.autoscout24.net/listing-images/dc638d34-2823-4bcd-84ac-d7e773cdf1cd_f8ad99bd-8a25-4723-992f-4a325f7fc904.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-limousine-2-0-tdi-s-tronic-navi-eph-sound-uvm-diesel-black-2af460bf-a4b7-4d41-a267-3b6d7f9a7dc4
Audi,A3,2009,13900,EUR,https://prod.pictures.autoscout24.net/listing-images/1a285ac4-f050-416f-e053-0100007fac8a_f2393117-34ca-41a1-828c-657b47512f01.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q7-3-0-tdi-quattro-ahk-navi-sitzhzg-klimaaut-diesel-black-dc638d34-2823-4bcd-84ac-d7e773cdf1cd
Audi,Q5,2016,11300,EUR,https://prod.pictures.autoscout24.net/listing-images/1740a3b2-445f-447d-8de7-cb3afa308c5a_1f1397d1-880f-47b9-ad64-673c29656b91.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a1-sb-1-0-tfsi-intro-gasoline-black-1a285ac4-f050-416f-e053-0100007fac8a
Audi,A6,2016,15400,EUR,https://prod.pictures.autoscout24.net/listing-images/d3e6dc00-f7d3-4c23-9811-219315fe31cf_e2da5925-2556-47c6-b078-84a8695165cd.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a3-2-0-tdi-limousine-quattro-s-tronic-design-diesel-grey-1740a3b2-445f-447d-8de7-cb3afa308c5a
Audi,A4,2015,15800,EUR,https://prod.pictures.autoscout24.net/listing-images/7f4aa867-d4d3-4672-a19f-56199cdbc4dc_a6671c45-cbf6-47d5-8308-c06365f2e10d.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q5-2-0-tdi-quattro-clean-diesel-s-tronic-diesel-white-d3e6dc00-f7d3-4c23-9811-219315fe31cf
Audi,SQ7,2019,48000,EUR,https://prod.pictures.autoscout24.net/listing-images/6e288607-c640-4265-a0da-e7960463799a_86118ba0-ac0d-4cf7-8d0b-4c9bcd7a84e3.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-30-tdi-s-tronic-diesel-red-364c6adb-317d-477c-9682-0f7349ea286b
Audi,A6,2009,6000,EUR,https://prod.pictures.autoscout24.net/listing-images/b617b399-b1ba-4685-b444-c5bb860a6fc5_e4d86eac-ea5c-46aa-a026-2e3271db6e61.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-avant-2-0-tdi-kombi-diesel-black-7f4aa867-d4d3-4672-a19f-56199cdbc4dc
Audi,A4,2018,56980,EUR,https://prod.pictures.autoscout24.net/listing-images/597f051f-a146-4d34-aa6b-d85fc1488b94_491fdc01-1b7a-4da6-af48-c5f280e7309f.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-sq7-4-0-quattro-navi-acc-hud-pano-matrix-nac-diesel-black-6e288607-c640-4265-a0da-e7960463799a
Audi,A3,2019,42980,EUR,https://prod.pictures.autoscout24.net/listing-images/ed71824f-ba48-4e59-9d62-eee0f042fb49_c2c74ef8-b404-4807-8fcc-5a929dde533b.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-allroad-3-0-quattro-nav-acc-ahk-standhz-lu-diesel-black-b617b399-b1ba-4685-b444-c5bb860a6fc5
Audi,A3,2015,21000,EUR,https://prod.pictures.autoscout24.net/listing-images/37612272-ce51-4cb2-b69e-c79fbf515a12_4b2bc9a1-9e7d-4f8e-b9d0-2c7cfe68ad35.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-avant-2-0-tdi-190-cv-ultra-s-tronic-diesel-white-597f051f-a146-4d34-aa6b-d85fc1488b94
Audi,A3,2007,4500,EUR,https://prod.pictures.autoscout24.net/listing-images/81b6c388-4cd3-484e-b6d9-f6f786f918da_48463f9a-e2a4-4b29-aafa-ba302682791b.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a3-sline-diesel-silver-81b6c388-4cd3-484e-b6d9-f6f786f918da
Audi,A4,2014,13500,EUR,https://prod.pictures.autoscout24.net/listing-images/db4d6ee2-bfba-4cc4-813e-264fddeef5f1_0b03b7ee-30a0-4fd0-975b-3cbc5c65a761.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-2-0-tdi-ultra-136cv-diesel-blue-db4d6ee2-bfba-4cc4-813e-264fddeef5f1
Audi,Q3,2020,36900,EUR,https://prod.pictures.autoscout24.net/listing-images/d58cbf3b-58dc-4575-811f-7164ec3d45f1_e98703c8-a299-4b47-b212-f976584eef8e.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q3-35-tdi-s-tronic-business-advanced-26000km-2020-diesel-black-d58cbf3b-58dc-4575-811f-7164ec3d45f1
Audi,S4,2017,39700,EUR,https://prod.pictures.autoscout24.net/listing-images/53855756-3cbf-4e00-acb0-e4d34fa976f6_d2950967-4077-4561-8314-de3a2ccb0d86.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-s4-avant-3-0-tfsi-quattro-tiptronic-gasoline-red-53855756-3cbf-4e00-acb0-e4d34fa976f6
Audi,A6,2015,21500,EUR,https://prod.pictures.autoscout24.net/listing-images/af410641-43db-49c7-8662-b254e83122ba_ba62fcef-36db-404c-b8a6-510847cadfad.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-2-0-tdi-u-a-bns-ed-diesel-grey-af410641-43db-49c7-8662-b254e83122ba
Audi,A7,2012,22900,EUR,https://prod.pictures.autoscout24.net/listing-images/401f3653-ce14-4d22-b9a5-66afcb395a35_e34418c7-5225-4ced-bd00-e6c3d94646bc.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a7-3-0-tdi-quattro-sportback-matrix-led-tuev-neu-diesel-black-401f3653-ce14-4d22-b9a5-66afcb395a35
Audi,A4,2011,15900,EUR,https://prod.pictures.autoscout24.net/listing-images/f9380c3c-f297-4ace-8259-062fbdd5628d_3a6d4d96-d289-4da9-9cc9-f69fd0886408.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-allroad-2-0-tfsi-155-kw-quattro-8kh-gasoline-grey-f9380c3c-f297-4ace-8259-062fbdd5628d
Audi,S5,2014,28750,EUR,https://prod.pictures.autoscout24.net/listing-images/8f7b4986-bce3-48e2-a566-27bf9f725ca9_88272809-e700-4508-97b1-bd0862b25081.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-s5-3-0-tfsi-quattro-cabriolet-s-tronic-exclusive-b-o-gasoline-grey-8f7b4986-bce3-48e2-a566-27bf9f725ca9
Audi,Q5,2017,45820,EUR,https://prod.pictures.autoscout24.net/listing-images/2a4b1dd2-8683-4c56-9bba-8f0fe2e96f32_7c4d205a-29c5-48a6-9070-3fd2c60ee653.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q5-2-0-tfsi-quattro-pano-acc-trekhaak-vol-gasoline-grey-2a4b1dd2-8683-4c56-9bba-8f0fe2e96f32
Audi,RS3,2018,44300,EUR,https://prod.pictures.autoscout24.net/listing-images/779026df-da4f-4dc3-a0bf-d8c838dc7764_dcfbbffb-0401-420f-929c-e16de3078fb0.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-rs3-sportback-s-tronic-gasoline-white-779026df-da4f-4dc3-a0bf-d8c838dc7764
Audi,TT,2001,5000,EUR,https://prod.pictures.autoscout24.net/listing-images/85123c56-85c0-47b8-b408-4350f454b853_aa25d0e9-a380-40d6-9c08-ba411d2de5f9.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-tt-roadster-1-8-t-quattro-225pk-moccasin-met-hardtop-gasoline-black-85123c56-85c0-47b8-b408-4350f454b853
Audi,A3,2011,8000,EUR,https://prod.pictures.autoscout24.net/listing-images/97ffcea5-2b02-4177-ba60-40eedd5db7b5_e45ee08c-9801-4aaf-a3b2-4bec05f17ae7.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a3-spb-1-6-tdi-90-cv-cr-f-ap-attraction-diesel-black-97ffcea5-2b02-4177-ba60-40eedd5db7b5
Audi,RS, 2021,84894,EUR,https://prod.pictures.autoscout24.net/listing-images/81186207-572c-4988-8d4c-9f04bf23fd73_b6cd0174-97b3-40f5-b677-96748063aaa8.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-rs-q3-294-400-kw-ps-s-tronic-klima-led-navi-leder-alu-gasoline-grey-81186207-572c-4988-8d4c-9f04bf23fd73
Audi,Q3,2020,34939,EUR,https://prod.pictures.autoscout24.net/listing-images/6cfbf0a5-a5e8-4778-bdee-227eae52c3bf_d89696d7-82c1-4c5a-891d-721844ccb7cc.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-q3-led-ahk-virtual-cockpit-navi-klima-led-alu-gasoline-black-6cfbf0a5-a5e8-4778-bdee-227eae52c3bf
Audi,A4,2018,30939,EUR,https://prod.pictures.autoscout24.net/listing-images/6eac8ca5-48c7-4caf-b412-01602dc9a33a_aa605fdd-1077-46cc-b3e6-c93f203ece75.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-avant-40-tdi-led-hud-pano-s-tronic-klima-led-diesel-white-6eac8ca5-48c7-4caf-b412-01602dc9a33a
Audi,A6,2012,12500,EUR,https://prod.pictures.autoscout24.net/listing-images/23642725-3393-47dd-8ae3-7d5785ad8dee_273231b3-99da-4798-a83d-947e6c7f2de5.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a6-avant-2-0-tdi-177-cv-multitronic-xeno-kamera-led-diesel-black-23642725-3393-47dd-8ae3-7d5785ad8dee
Audi,A7,2015,32000,EUR,https://prod.pictures.autoscout24.net/listing-images/760ba8b7-ef8e-4992-8d2d-e67f19a28a01_8ee66fc4-1071-47e1-bd71-65b9b685651f.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a7-2-0-tfsi-s-tronic-sportpack-gasoline-silver-760ba8b7-ef8e-4992-8d2d-e67f19a28a01
Audi,A4,2015,9600,EUR,https://prod.pictures.autoscout24.net/listing-images/da328e3f-e824-4bbb-a0ed-e4067fceaac7_a55faf69-12d9-4caa-8186-c929bf2b8a13.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-avant-2-0-tdi-dpf-clean-diesel-ambition-diesel-black-da328e3f-e824-4bbb-a0ed-e4067fceaac7
Audi,A4,2019,47439,EUR,https://prod.pictures.autoscout24.net/listing-images/a959ebc5-33de-4a8d-b619-a0797579f91b_35ed6589-7c4a-42e7-9e3d-ec76a67d8fd6.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-45-tfsi-quat-s-line-edition-one-matrix-virtua-gasoline-grey-a959ebc5-33de-4a8d-b619-a0797579f91b
Audi,A4,2002,3500,EUR,https://prod.pictures.autoscout24.net/listing-images/d13afb98-9d61-41d3-ae8c-f3c02d7c50f1_ea5420c6-4ee6-4180-8dc9-a1f7d9fa08c4.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-1-6-gasoline-blue-d13afb98-9d61-41d3-ae8c-f3c02d7c50f1
Audi,SQ5,2013,20680,EUR,https://prod.pictures.autoscout24.net/listing-images/eb3bc6da-8812-4baf-bafb-b0aeb7aa6e0d_409c29e4-d75a-426a-80c3-191d340b774c.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-sq5-3-0tdi-quattro-2hand-topzustand-audi-s-heft-diesel-black-eb3bc6da-8812-4baf-bafb-b0aeb7aa6e0d
Audi,A7,2011,16990,EUR,https://prod.pictures.autoscout24.net/listing-images/528809cb-af48-4244-bc4e-4ef18ba9df36_d1373733-9624-4a69-964e-0ad6604c5323.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a7-spb-3-0-v6-tdi-245-cv-quattro-s-tronic-full-option-diesel-brown-528809cb-af48-4244-bc4e-4ef18ba9df36
Audi,A4,2018,33690,EUR,https://prod.pictures.autoscout24.net/listing-images/bc171e76-d16c-4de8-b79a-03d3abcc1715_88c71f78-c81e-4293-9f36-d5a05cf8e176.jpg/420x315.jpg,https://www.autoscout24.com/offers/audi-a4-allroad-2-0-tfsi-matrix-standhzg-acc-ahk-klima-navi-gasoline-blue-bc171e76-d16c-4de8-b79a-03d3abcc1715
