marka,model,year,fuel,price,currency,ad_link
Volkswagen,Sharan,2001 ,Diesel,2799,PLN,https://www.otomoto.pl/oferta/volkswagen-sharan-1-9-tdi-ID6DV2vl.html#a5e9dbd172
Renault,Captur,2018 ,Gasoline,54900,PLN,https://www.otomoto.pl/oferta/renault-captur-0-9-tce-90kmnawialuklimabezwypadkowy-ID6DV2vi.html#a5e9dbd172
Citroen,C5,2011 ,Diesel,28000,PLN,https://www.otomoto.pl/oferta/citroen-c5-citroen-c5-2-0-hdi-exclusive-ID6DV2vd.html#a5e9dbd172
Peugeot,208,2013 ,Diesel,13999,PLN,https://www.otomoto.pl/oferta/peugeot-208-zadbany-okazja-zukowo-kolo-gdanska-ID6DV2v9.html#a5e9dbd172
Skoda,Superb,2010 ,Diesel,23900,PLN,https://www.otomoto.pl/oferta/skoda-superb-skod-superb-2-0-ID6DV2v7.html#a5e9dbd172
Ford,S-Max,2009 ,Diesel,22000,PLN,https://www.otomoto.pl/oferta/ford-s-max-zadbany-ford-s-max-ID6DV2v3.html#a5e9dbd172
Ford,Fusion,2019 ,Gasoline,81900,PLN,https://www.otomoto.pl/oferta/ford-fusion-titanium-2-0-ecoboost-4x4-servis-aso-ID6DV2v1.html#a5e9dbd172
Fiat,Panda,2012 ,Gasoline,5700,PLN,https://www.otomoto.pl/oferta/fiat-panda-fiat-panda-1-2-mr03-e5-ID6DV2wY.html#a5e9dbd172
Mercedes-Benz,Klasa,2009 ,Diesel,16500,PLN,https://www.otomoto.pl/oferta/mercedes-benz-klasa-b-mercedes-klasa-b-w245-b180-2-0-cdi-ID6DV2wS.html#a5e9dbd172
Volvo,XC,2012 ,Diesel,65000,PLN,https://www.otomoto.pl/oferta/volvo-xc-60-sprzedam-volvo-ID6DV2wQ.html#a5e9dbd172
Audi,A4,2017 ,Diesel,88900,PLN,https://www.otomoto.pl/oferta/audi-a4-audi-a4-sline-2-0-tdi-190-km-automat-quatro-virtual-cockpit-ID6DV2wO.html#a5e9dbd172
Ford,Tourneo,2015 ,Diesel,39800,PLN,https://www.otomoto.pl/oferta/ford-tourneo-connect-2015-diesel-minivan-7-osob-ID6DV2wG.html#a5e9dbd172
Peugeot,307,2005 ,Diesel,7500,PLN,https://www.otomoto.pl/oferta/peugeot-307-peugeot-307-sw-2-0-hdi-pollift-136km-7-osobowy-ID6DV2wB.html#a5e9dbd172
Renault,Kangoo,2019 ,Diesel,33800,PLN,https://www.otomoto.pl/oferta/renault-kangoo-kangoo-limited-1-5-dci-90km-3-osobowy-r-link-kamera-ID6DV2wv.html#a5e9dbd172
Citroen,C3,2015 ,Gasoline,26500,PLN,https://www.otomoto.pl/oferta/citroen-c3-citroen-c3-ID6DV2ww.html#a5e9dbd172
Peugeot,508,2012 ,Diesel,18600,PLN,https://www.otomoto.pl/oferta/peugeot-508-2-0-hdi-140-km-panorama-sensor-parktroniki-godny-polecenia-ID6DV2ws.html#a5e9dbd172
Mercedes-Benz,GLE,2018 ,Diesel,255900,PLN,https://www.otomoto.pl/oferta/mercedes-benz-gle-rejestracja-2019-gwarancja-3-lata-fabryczna-salon-polska-ID6DV2wp.html#a5e9dbd172
Mercedes-Benz,Klasa,2009 ,Diesel,33900,PLN,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-3-0-v6-224km-manual-avantagarde-pol-skora-navi-niemcy-serwis-aso-ID6DV2wn.html#a5e9dbd172
Citroen,Berlingo,2017 ,Diesel,22999,PLN,https://www.otomoto.pl/oferta/citroen-berlingo-multispace-e-hdi-ID6DV2wl.html#a5e9dbd172
Volkswagen,Passat,2012 ,Diesel,32000,PLN,https://www.otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-b7-2-0tdi-140km-diesel-2012r-z-niemiec-ID6DV2wk.html#a5e9dbd172
BMW,Seria,2019 ,Diesel,104990,PLN,https://www.otomoto.pl/oferta/bmw-seria-5-2019r-530d-265km-acc-komfort-hud-kamera-led-adaptive-hak-fv23-ID6DV2we.html#a5e9dbd172
Audi,A3,2000 ,Diesel,8900,PLN,https://www.otomoto.pl/oferta/audi-a3-1-9-tdi-asz-131-km-6-biegow-ID6DV2wb.html#a5e9dbd172
BMW,Seria,2006 ,Diesel,21900,PLN,https://www.otomoto.pl/oferta/bmw-seria-1-2-0d-163km-automat-m-pakiet-zobacz-ID6DV2w9.html#a5e9dbd172
Mercedes-Benz,Klasa,2009 ,Gasoline,23900,PLN,https://www.otomoto.pl/oferta/mercedes-benz-klasa-b-sprzedam-mercedes-b180-blue-efficiency-ID6DV2w5.html#a5e9dbd172
Kia,Rio,2013 ,Diesel,19900,PLN,https://www.otomoto.pl/oferta/kia-rio-iii-5drzwi1-1-crdiklimatronikledpdc6biegowladny-zobacz-ID6DV2uU.html#a5e9dbd172
Ford,Fiesta,2002 ,Gasoline,5500,PLN,https://www.otomoto.pl/oferta/ford-fiesta-zadbany-oryginalny-przebieg-ksiazka-klimatyzacja-z-niemiec-ID6DV2uO.html#a5e9dbd172
Opel,Insignia,2013 ,Gasoline,36600,PLN,https://www.otomoto.pl/oferta/opel-insignia-opel-insignia-2013-140km-kombi-bardzo-zadbany-serwisowany-ID6DV2uJ.html#a5e9dbd172
Opel,Mokka,2017 ,Gasoline,64900,PLN,https://www.otomoto.pl/oferta/opel-mokka-x-1-4-turbo-140kmelite4x4ledskorakamerabezwypadkowy-ID6DV2uK.html#a5e9dbd172
Volkswagen,Passat,2015 ,Diesel,16900,PLN,https://www.otomoto.pl/oferta/volkswagen-passat-ID6DV2uD.html#a5e9dbd172
Skoda,Fabia,2009 ,Gasoline,14900,PLN,https://www.otomoto.pl/oferta/skoda-fabia-1-2-benz-ksiazka-serwisowa-z-gwarancja-gethelp-w-cenie-auta-ID6DV2uC.html#8570a370a8
Fiat,Panda,2009 ,Gasoline,8900,PLN,https://www.otomoto.pl/oferta/fiat-panda-fiat-panda-2009r-wspomaganie-elektryka-ID6DV2uy.html#8570a370a8
Ford,S-Max,2013 ,Diesel,32999,PLN,https://www.otomoto.pl/oferta/ford-s-max-automat-navi-xenon-alu-lift-servis-jak-nowy-z-niemiec-gwarancja-ID6DV2uv.html#8570a370a8
Jeep,Grand,1993 ,Gasoline,12900,PLN,https://www.otomoto.pl/oferta/jeep-grand-cherokee-terenowy-4x4-ladny-stan-mozliwa-zamiana-ID6DV2uw.html#8570a370a8
Opel,Antara,2007 ,Diesel,23500,PLN,https://www.otomoto.pl/oferta/opel-antara-2-0-cdti-150km-cosmo-xenon-navi-skora-bdb-wyposazenie-automat-ID6DV2ut.html#8570a370a8
Opel,Astra,2007 ,Gasoline,14900,PLN,https://www.otomoto.pl/oferta/opel-astra-model-2008-panorama-navi-z-niemiec-256zl-rejestracja-ID6DV2uq.html#8570a370a8
Volkswagen,Scirocco,2009 ,Diesel,33000,PLN,https://www.otomoto.pl/oferta/volkswagen-scirocco-ID6DV2ub.html#8570a370a8
Audi,A6,2014 ,Diesel,63800,PLN,https://www.otomoto.pl/oferta/audi-a6-sprzedam-audi-a6-ID6DV2ua.html#8570a370a8
Ford,Focus,2017 ,Gasoline,66900,PLN,https://www.otomoto.pl/oferta/ford-focus-1-5-ecoboost-st-line-150km-manual-sync3-xenon-tempomat-ID6DV2u2.html#8570a370a8
Seat,Leon,2004 ,Diesel,10900,PLN,https://www.otomoto.pl/oferta/seat-leon-super-stan-cena-po-oplatach-130-koni-ID6DV2tW.html#8570a370a8
Hyundai,Tucson,2017 ,Diesel,43900,PLN,https://www.otomoto.pl/oferta/hyundai-tucson-hyundai-tucson-1-7-crdi-full-wersja-ID6DV2tS.html#8570a370a8
Mitsubishi,Outlander,2016 ,Gasoline,81900,PLN,https://www.otomoto.pl/oferta/mitsubishi-outlander-2-0-benzyna-salon-polska-serwis-aso-i-wlasciciel-gwarancja-ID6DV2tP.html#8570a370a8
Skoda,Fabia,2009 ,Gasoline,15400,PLN,https://www.otomoto.pl/oferta/skoda-fabia-1-4-benz-86-km-z-gwarancja-gethelp-w-cenie-auta-ID6DV2tJ.html#8570a370a8
Opel,Mokka,2012 ,Diesel,37500,PLN,https://www.otomoto.pl/oferta/opel-mokka-bezwypadkowa-cosmo-hak-z-niemiec-ID6DV2tE.html#8570a370a8
Citroen,C3,2006 ,Gasoline,8900,PLN,https://www.otomoto.pl/oferta/citroen-c3-1-4-i-2006r-exclusive-dach-panorama-klimatronic-grzane-fotele-el-es-ID6DV2tF.html#8570a370a8
Mercedes-Benz,Klasa,2014 ,Diesel,55500,PLN,https://www.otomoto.pl/oferta/mercedes-benz-klasa-b-kupiony-w-salonie-automat-ID6DV2tB.html#8570a370a8
Suzuki,Swift,2015 ,Gasoline,34400,PLN,https://www.otomoto.pl/oferta/suzuki-swift-salon-polska-bezwypadkowy-niski-przebieg-klimatyzacja-ID6DV2tz.html#8570a370a8
Renault,Modus,2005 ,Diesel,5900,PLN,https://www.otomoto.pl/oferta/renault-modus-super-stan-zarejestrowany-w-polsce-klima-ID6DV2tx.html#8570a370a8
Citroen,C5,2008 ,Diesel,23900,PLN,https://www.otomoto.pl/oferta/citroen-c5-citroen-c5-100-procent-bezwypadkowy-limitowana-wersja-tapicerki-ID6DV2tw.html#8570a370a8
Renault,Clio,2016 ,Gasoline,36900,PLN,https://www.otomoto.pl/oferta/renault-clio-0-9-tce-gt-line-44050km-bogata-wersja-serwis-symulator-dzwieku-navi-ID6DV2tp.html#8570a370a8
Volkswagen,Passat,2008 ,Gasoline,19900,PLN,https://www.otomoto.pl/oferta/volkswagen-passat-sprzedam-pieknego-passata-b6-ID6DV2ti.html#8570a370a8
Opel,Corsa,2002 ,Gasoline,6900,PLN,https://www.otomoto.pl/oferta/opel-corsa-fajny-stan-po-wszystkich-oplatach-sprowadzony-oryginalny-przebieg-ID6DV2tc.html#8570a370a8
Fiat,Panda,2009 ,Gasoline,11000,PLN,https://www.otomoto.pl/oferta/fiat-panda-kupiony-w-polskim-salonie-1-wl-35tys-km-ID6DV2t4.html#8570a370a8
Hyundai,I30,2010 ,Diesel,2600,PLN,https://www.otomoto.pl/oferta/hyundai-i30-hyundai-i30-1-6-crdi-mr07-ID6DV2t2.html#8570a370a8
BMW,Seria,2017 ,Diesel,147600,PLN,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-seria-5-520d-m-pakiet-ID6DV2sU.html#8570a370a8
Renault,Clio,2011 ,Gasoline,16400,PLN,https://www.otomoto.pl/oferta/renault-clio-klima-serwis-tylko-111tys-km-bezwypadkowy-gwarancja-vip-oplacony-ID6DV2sN.html#8570a370a8
BMW,Seria,2015 ,Diesel,55999,PLN,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-f11-525d-xdrive-touring-kombi-2015r-ID6DV2sM.html#8570a370a8
Dodge,RAM,2019 ,Gasoline,119500,PLN,https://www.otomoto.pl/oferta/dodge-ram-5-7-hemi-4x4-limited-oplacony-dluga-kabina-dluga-skrzynia-ID6DV2sG.html#8570a370a8
Seat,Leon,2011 ,Diesel,26900,PLN,https://www.otomoto.pl/oferta/seat-leon-2-0tdi-cr-140km-serwis-piekny-gwarancja-15-miesiecy-ID6DV2sx.html#8570a370a8
Citroen,C3,2015 ,Gasoline,14550,PLN,https://www.otomoto.pl/oferta/citroen-c3-ID6DV2sv.html#8570a370a8
Audi,A4,2001 ,Gasoline,15900,PLN,https://www.otomoto.pl/oferta/audi-a4-piekny-1-8-t-150km-stan-idealny-bose-oryginal-ID6DV2st.html#8570a370a8
Mazda,6,2006 ,Gasoline,12900,PLN,https://www.otomoto.pl/oferta/mazda-6-mazda-6-2-0-lpg-ID6DV2sp.html#8570a370a8
Nissan,Qashqai,2013 ,Diesel,34900,PLN,https://www.otomoto.pl/oferta/nissan-qashqai-krajowy-pierwszy-wlasciciel-serwis-aso-ID6DV2sn.html#643296bc61
Volkswagen,Fox,2007 ,Gasoline,4700,PLN,https://www.otomoto.pl/oferta/volkswagen-fox-1-2-htp-ID6DV2sj.html#643296bc61
Citroen,DS3,2010 ,Gasoline,19500,PLN,https://www.otomoto.pl/oferta/citroen-ds3-citroen-ds3-1-6-thp-ID6DV2sh.html#643296bc61
Ford,Focus,2011 ,Diesel,21000,PLN,https://www.otomoto.pl/oferta/ford-focus-ford-focus-mk3-titanium-1-6-tdci-ID6DV2sc.html#643296bc61
Peugeot,207,2010 ,Gasoline,9200,PLN,https://www.otomoto.pl/oferta/peugeot-207-peugeot-207-lpg-gaz-1-4-ID6DV2sb.html#643296bc61
Fiat,126,1991 ,Gasoline,15900,PLN,https://www.otomoto.pl/oferta/fiat-126-swietny-stan-polecam-ID6DV2s9.html#643296bc61
Citroen,DS5,2014 ,Diesel,49900,PLN,https://www.otomoto.pl/oferta/citroen-ds5-super-stan-niski-przebieg-automat-full-opcja-ID6DV2s6.html#643296bc61
Suzuki,Swift,2011 ,Gasoline,18500,PLN,https://www.otomoto.pl/oferta/suzuki-swift-1-2vvt-kellys-go-klimatronik-ID6DV2s5.html#643296bc61
Chevrolet,Rezzo,2006 ,Gasoline,4999,PLN,https://www.otomoto.pl/oferta/chevrolet-rezzo-2-0-elektryka-sprowadzony-hak-zadbany-zobacz-2006-ID6DV2s4.html#643296bc61
Seat,Leon,2010 ,Gasoline,17500,PLN,https://www.otomoto.pl/oferta/seat-leon-1-2-tsi-105ps-good-stuff-bezwypadkowy-klima-ID6DV2s0.html#643296bc61
Renault,Koleos,2012 ,Diesel,35000,PLN,https://www.otomoto.pl/oferta/renault-koleos-renault-koleos-rocznik-2012-ID6DV2rQ.html#643296bc61
Citroen,C5,2008 ,Diesel,14500,PLN,https://www.otomoto.pl/oferta/citroen-c5-2-0-hdi-exlusive-2008-ID6DV2rM.html#643296bc61
Fiat,Panda,2005 ,Gasoline,10000,PLN,https://www.otomoto.pl/oferta/fiat-panda-piekny-fiat-panda-1-2-bogate-wyposazenie-ogrzewanie-postojowe-ID6DV2rL.html#643296bc61
Audi,A6,2005 ,Gasoline,22600,PLN,https://www.otomoto.pl/oferta/audi-a6-2-4-v6-177ps-automat-xenon-navi-pdc-swiezo-sprowadzona-z-niemiec-ID6DV2rH.html#643296bc61
Toyota,Avensis,2016 ,Diesel,59500,PLN,https://www.otomoto.pl/oferta/toyota-avensis-avensis-kombi-2016-ID6DV2rG.html#643296bc61
Volkswagen,Passat,2014 ,Diesel,26300,PLN,https://www.otomoto.pl/oferta/volkswagen-passat-vw-passat-b7-1-6tdi-salon-polska-ID6DV2rC.html#643296bc61
Opel,Insignia,2016 ,Diesel,42900,PLN,https://www.otomoto.pl/oferta/opel-insignia-full-opcja-skora-led-navi-1-wlasciciel-ID6DV2rA.html#643296bc61
Peugeot,308,2016 ,Diesel,32000,PLN,https://www.otomoto.pl/oferta/peugeot-308-1-6-bluehdi-120km-super-wyglad-super-cena-ID6DV2rq.html#643296bc61
Volkswagen,Golf,2009 ,Gasoline,17500,PLN,https://www.otomoto.pl/oferta/volkswagen-golf-160-km-benzyna-climatronic-navi-dvd-mega-stan-ID6DV2ro.html#643296bc61
Mercedes-Benz,Klasa,2007 ,Gasoline,38500,PLN,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-lift-129000km-stan-idealny-z-niemiec-od-starszej-osoby-jak-nowy-ID6DV2rm.html#643296bc61
Jeep,Grand,2007 ,Gasoline,29900,PLN,https://www.otomoto.pl/oferta/jeep-grand-cherokee-jeep-grand-cherokee-wk-2007-v8-4-7l-ID6DV2rl.html#643296bc61
Opel,Vectra,2002 ,Diesel,3500,PLN,https://www.otomoto.pl/oferta/opel-vectra-opel-vectra-c-2-2-diesel-2002-rok-produkcji-ID6DV2ri.html#643296bc61
Ford,Focus,2014 ,Diesel,23700,PLN,https://www.otomoto.pl/oferta/ford-focus-salon-polski-bezwypadkowy-klima-ID6DV2rg.html#643296bc61
Peugeot,206,2003 ,Gasoline,5500,PLN,https://www.otomoto.pl/oferta/peugeot-206-cc-1-6-benzyna-lpg-klima-skora-alufelgi-oplacony-brutto-vat-marza-ID6DV2re.html#643296bc61
Mazda,6,2018 ,Gasoline,99000,PLN,https://www.otomoto.pl/oferta/mazda-6-rok-2018r-2-5l-aut-192km-11997-km-skora-navi-pelna-faktura-lat-ID6DV2ra.html#643296bc61
Audi,A6,2011 ,Diesel,35800,PLN,https://www.otomoto.pl/oferta/audi-a6-bezwypadkowy-bi-xenon-led-pdc-przod-i-tyl-hak-alu-navi-ID6DV2r9.html#643296bc61
BMW,Seria,2020 ,Diesel,215000,PLN,https://www.otomoto.pl/oferta/bmw-seria-5-lift-matrixy-hud-jak-nowa-m-pakiet-ID6DV2r6.html#643296bc61
Audi,Q3,2020 ,Gasoline,148900,PLN,https://www.otomoto.pl/oferta/audi-q3-audi-q3-quatro-230-km-ID6DV2qX.html#643296bc61
Audi,Q5,2011 ,Diesel,67990,PLN,https://www.otomoto.pl/oferta/audi-q5-z-niemiec-s-line-xsenon-led-automat-ID6DV2qH.html#643296bc61
Seat,Altea,2012 ,Diesel,21500,PLN,https://www.otomoto.pl/oferta/seat-altea-xl-1-6tdi-cr-bezwypadkowy-bluethoot-tempomat-klimatronic-ID6DV2qC.html#643296bc61
Volvo,V40,2001 ,Gasoline,3400,PLN,https://www.otomoto.pl/oferta/volvo-v40-kombi-automat-2001-rok-1-8-benzyna-ID6DV2qB.html#643296bc61
Mercedes-Benz,ML,2007 ,Diesel,39900,PLN,https://www.otomoto.pl/oferta/mercedes-benz-ml-mercedes-benz-ml-w164-320-cdi-ID6DV2qy.html#643296bc61
Renault,Master,2017 ,Diesel,79950,PLN,https://www.otomoto.pl/oferta/renault-master-renault-master-2-3dci-biturbo-170-km-miedzynarodowka-10-europalet-ID6DV2qv.html#7108426302
Kia,Soul,2013 ,Gasoline,37900,PLN,https://www.otomoto.pl/oferta/kia-soul-1-6-16v-140-ps-edytion-7-automat-klima-alufelgi-serwisowany-ID6DV2qw.html#7108426302
BMW,Seria,1996 ,Gasoline,10700,PLN,https://www.otomoto.pl/oferta/bmw-seria-3-e36-318i-116km-sedan-manual-alu-17-nowy-gwint-klima-piekna-stan-bdb-ID6DV2qj.html#7108426302
MINI,Cooper,2008 ,Diesel,11900,PLN,https://www.otomoto.pl/oferta/mini-cooper-d-ID6DV2qd.html#7108426302
Volkswagen,Golf,2017 ,Gasoline,59950,PLN,https://www.otomoto.pl/oferta/volkswagen-golf-1-4-tsi-dsg-125km-58000km-serwisowany-w-aso-ID6DV2qc.html#7108426302
Mercedes-Benz,Klasa,2007 ,Gasoline,20999,PLN,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-e200-kompresor-idealny-stan-liftowy-okazja-ID6DV2qa.html#7108426302
Peugeot,308,2008 ,Gasoline,12000,PLN,https://www.otomoto.pl/oferta/peugeot-308-peugeot-ID6DV2q8.html#7108426302
Alfa-Romeo,Romeo,2015 ,Diesel,26900,PLN,https://www.otomoto.pl/oferta/alfa-romeo-giulietta-alfa-romeo-giulietta-2-0-jdtm-ID6DV2q6.html#7108426302
Ford,Focus,2016 ,Gasoline,45900,PLN,https://www.otomoto.pl/oferta/ford-focus-ford-focus-mk3-lift-1-6-16v-benzyna-automat-bogata-wersja-aso-ID6DV2q3.html#7108426302
Skoda,Octavia,2014 ,Gasoline,44000,PLN,https://www.otomoto.pl/oferta/skoda-octavia-skoda-octavia-kombi-hak-jasna-tapicerka-fvat-pierwszy-wlasciciel-ID6DV2pV.html#7108426302
BMW,Seria,2008 ,Diesel,29000,PLN,https://www.otomoto.pl/oferta/bmw-seria-5-bardzo-zadbany-bmw-520d-shadow-line-edition-ID6DV2pU.html#7108426302
Volkswagen,Golf,2007 ,Diesel,14500,PLN,https://www.otomoto.pl/oferta/volkswagen-golf-golf-v-2-0-tdi-200km-420-nm-dsg-gt-sport-ID6DV2pQ.html#7108426302
Opel,Adam,2014 ,Gasoline,24900,PLN,https://www.otomoto.pl/oferta/opel-adam-1-4-benzynka-87km-dwukolorowy-serwis-klima-piekny-ID6DV2pL.html#7108426302
Hyundai,i20,2014 ,Gasoline,21900,PLN,https://www.otomoto.pl/oferta/hyundai-i20-zadbane-maly-przebieg-ID6DV2pD.html#7108426302
Alfa-Romeo,Romeo,2007 ,Diesel,17999,PLN,https://www.otomoto.pl/oferta/alfa-romeo-159-ID6DV2pB.html#7108426302
Opel,Astra,2002 ,Gasoline,10500,PLN,https://www.otomoto.pl/oferta/opel-astra-astra-bertone-115tys-1-6-klimatronik-skora-stan-perfekt-polecam-ID6DV2px.html#7108426302
Hyundai,Kona,2018 ,Gasoline,63900,PLN,https://www.otomoto.pl/oferta/hyundai-kona-1-0-tgdi-creative-i-wl-ks-serwis-bezwypadkowy-oplacony-head-up-asysty-ID6DV2pg.html#7108426302
Honda,Jazz,2013 ,Diesel,25000,PLN,https://www.otomoto.pl/oferta/honda-jazz-honda-jazz-gotowa-do-jazdy-ID6DV2pd.html#7108426302
Renault,Scenic,2011 ,Gasoline,12900,PLN,https://www.otomoto.pl/oferta/renault-scenic-iii-1-5-dci-1106biegownawitomtomeuro5zobacz-ID6DV2p8.html#7108426302
Opel,Agila,2000 ,Diesel,2900,PLN,https://www.otomoto.pl/oferta/opel-agila-sprzedam-opla-agile-1-2-2000r-okazyjnie-do-negocjacji-ID6DV2p6.html#7108426302
Volvo,S60,2012 ,Gasoline,33900,PLN,https://www.otomoto.pl/oferta/volvo-s60-1-6-d2-serwis-oryginal-212tkm-jak-nowe-gwarancja-15-miesiecy-ID6DV2p0.html#7108426302
Peugeot,307,2004 ,Gasoline,5200,PLN,https://www.otomoto.pl/oferta/peugeot-307-1-6-benzyna-klimatyzacja-ID6DV2oX.html#7108426302
Honda,Odyssey,2020 ,Gasoline,179500,PLN,https://www.otomoto.pl/oferta/honda-odyssey-honda-odyssey-elite-2020-najbogatsza-wersja-wyposazenia-stan-idealny-ID6DV2oW.html#7108426302
Mitsubishi,Lancer,2009 ,Gasoline,21700,PLN,https://www.otomoto.pl/oferta/mitsubishi-lancer-1-8benzyna-143km-oryginal-przebieg-bezwypadek-rockfordfosgate-ID6DV2oU.html#7108426302
Ford,Focus,2011 ,Diesel,30900,PLN,https://www.otomoto.pl/oferta/ford-focus-sliczny-focus-i-wlascicie-l-serwisowany-bezwypadkowy-ID6DV2oT.html#7108426302
Skoda,Octavia,2012 ,Gasoline,24500,PLN,https://www.otomoto.pl/oferta/skoda-octavia-skoda-octavia-2012-kombi-1-6-diesel-ID6DV2oP.html#7108426302
Honda,Jazz,2009 ,Diesel,19900,PLN,https://www.otomoto.pl/oferta/honda-jazz-honda-jazz-1-2-trend-z-2009r-bardzo-dobry-stan-niewielki-przebieg-ID6DV2oL.html#7108426302
Opel,Corsa,2008 ,Gasoline,11900,PLN,https://www.otomoto.pl/oferta/opel-corsa-1-3-cdti-stan-perfect-oryginal-lakier-nowe-opony-caloroczne-gwarancja-ID6DV2oF.html#7108426302
Mercedes-Benz,Klasa,2010 ,Diesel,36900,PLN,https://www.otomoto.pl/oferta/mercedes-benz-klasa-b-mercedes-b-klasa-180-sports-tourer-ID6DV2oB.html#7108426302
Lexus,IS,2009 ,Gasoline,19900,PLN,https://www.otomoto.pl/oferta/lexus-is-ID6DV2ox.html#7108426302
BMW,Seria,2001 ,Gasoline,4399,PLN,https://www.otomoto.pl/oferta/bmw-seria-3-e46-compact-1-8-ti-ID6DV2ov.html#7108426302
Kia,Sportage,2016 ,Gasoline,74900,PLN,https://www.otomoto.pl/oferta/kia-sportage-pierwszy-wlasciciel-polski-salon-gt-line-szklany-dach-ID6DV2or.html#e5582157c6
Volvo,XC,2011 ,Diesel,43000,PLN,https://www.otomoto.pl/oferta/volvo-xc-60-volvo-xc60-d5-naped-na-4-kola-ID6DV2om.html#e5582157c6
Ford,Focus,2011 ,Diesel,29600,PLN,https://www.otomoto.pl/oferta/ford-focus-2-0-163-km-full-opcja-serwis-oryginal-swiezo-sprowadzone-model-2012-ID6DV2og.html#e5582157c6
Volkswagen,Golf,2009 ,Diesel,11500,PLN,https://www.otomoto.pl/oferta/volkswagen-golf-sprzedam-golf-6-ID6DV2od.html#e5582157c6
Opel,Astra,2005 ,Gasoline,12900,PLN,https://www.otomoto.pl/oferta/opel-astra-opel-astra-h-gtc-1-6-kola-18-ronal-klima-ID6DV2ob.html#e5582157c6
Lexus,IS,2007 ,Diesel,22000,PLN,https://www.otomoto.pl/oferta/lexus-is-sprzedam-ID6DV2o9.html#e5582157c6
Fiat,Bravo,2007 ,Gasoline,14300,PLN,https://www.otomoto.pl/oferta/fiat-bravo-1-4-benzyna-sport-klima-alu-oryginalny-stan-z-niemiec-ID6DV2o5.html#e5582157c6
Ford,B-MAX,2015 ,Gasoline,31500,PLN,https://www.otomoto.pl/oferta/ford-b-max-ford-b-max-1-0-ecoboost-125-km-33386-km-ID6DV2o1.html#e5582157c6
Toyota,RAV4,2004 ,Diesel,17000,PLN,https://www.otomoto.pl/oferta/toyota-rav4-sprzedam-toyota-rav-4-ID6DV2nX.html#e5582157c6
Peugeot,508,2014 ,Diesel,35900,PLN,https://www.otomoto.pl/oferta/peugeot-508-panoramausbbluetoothparktronikbezwypadkowy-ID6DV2nV.html#e5582157c6
Mercedes-Benz,Klasa,2008 ,Gasoline,39999,PLN,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-mercedes-benz-w221-s500-l-pakiet-amg-wersja-designo-rotiform-ID6DV2nO.html#e5582157c6
Volkswagen,Lupo,2001 ,Gasoline,5800,PLN,https://www.otomoto.pl/oferta/volkswagen-lupo-volkswagen-lupo-1-4-comfortline-ID6DV2nP.html#e5582157c6
Opel,Zafira,2015 ,Diesel,39900,PLN,https://www.otomoto.pl/oferta/opel-zafira-2-0-cdti-navi-climatronic-alu-i-wl-serwis-aso-gwarancja-ID6DV2nL.html#e5582157c6
Audi,A3,2006 ,Diesel,14800,PLN,https://www.otomoto.pl/oferta/audi-a3-audi-a3-s-line-2-0-tdi-ID6DV2nI.html#e5582157c6
Renault,Trafic,2002 ,Diesel,12900,PLN,https://www.otomoto.pl/oferta/renault-trafic-brygadowka-klimatyzacja-przesuwne-drzwi-po-obu-stronach-ID6DV2nG.html#e5582157c6
Seat,Altea,2010 ,Diesel,19400,PLN,https://www.otomoto.pl/oferta/seat-altea-1-6tdi-cr-tempomat-klimatronic-multifunkcja-ID6DV2nz.html#e5582157c6
Toyota,Yaris,2009 ,Gasoline,19200,PLN,https://www.otomoto.pl/oferta/toyota-yaris-1-3-101ps-wersja-cool-6-biegow-klima-oryg-przebieg-tylko-103tys-ID6DV2nr.html#e5582157c6
Opel,Corsa,2002 ,Diesel,2999,PLN,https://www.otomoto.pl/oferta/opel-corsa-opel-corsa-c-2002-1-7-dti-ID6DV2np.html#e5582157c6
Seat,Leon,2014 ,Gasoline,56900,PLN,https://www.otomoto.pl/oferta/seat-leon-seat-leon-cupra-dsg-2-0-tsi-280-km-full-opcja-ID6DV2nm.html#e5582157c6
Suzuki,Grand,2001 ,Gasoline,22900,PLN,https://www.otomoto.pl/oferta/suzuki-grand-vitara-2-7-v6-xl7-2001-przepiekna-4x4-240tkm-oryginal-gwarancja-15mies-ID6DV2ne.html#e5582157c6
Dodge,RAM,2019 ,Gasoline,92500,PLN,https://www.otomoto.pl/oferta/dodge-ram-5-7-hemi-4x4-nowy-model-w-polsce-ID6DV2nc.html#e5582157c6
Mercedes-Benz,Klasa,2015 ,Gasoline,87900,PLN,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-avantgarde-7g-tronic-salon-pl-i-wlasciciel-serwis-aso-gwarancja-ID6DV2n7.html#e5582157c6
Toyota,Corolla,2003 ,Gasoline,6300,PLN,https://www.otomoto.pl/oferta/toyota-corolla-toyota-corolla-2003-benyzna-lpg-ID6DV2n6.html#e5582157c6
